ID_RefSeq_v2.1,ID_RefSeq_v1.1,Module.Assignment
TraesCS2D03G0897000.1,TraesCS2D02G394100.1,W01
TraesCS2D03G0898200.1,TraesCS2D02G394500.1,W01
TraesCS2D03G0899000.1,TraesCS2D02G394900.1,W01
TraesCS2D03G0899700.1,TraesCS2D02G395300.1,W01
TraesCS2D03G0899800.1,TraesCS2D02G395400.1,W01
TraesCS2D03G0900500.1,TraesCS2D02G395800.1,W01
TraesCS2D03G0900700.1,TraesCS2D02G396000.1,W01
TraesCS2D03G0900800.1,TraesCS2D02G396100.1,W01
TraesCS2D03G0902900.1,TraesCS2D02G397400.1,W01
TraesCS2D03G0903800.1,TraesCS2D02G397600.1,W01
TraesCS2D03G0904200.1,TraesCS2D02G397900.1,W01
TraesCS2D03G0905200.1,TraesCS2D02G398300.1,W01
TraesCS2D03G0906300.1,TraesCS2D02G399100.1,W01
TraesCS2D03G0906600.1,TraesCS2D02G399300.1,W01
TraesCS2D03G0907500.1,TraesCS2D02G399500.1,W01
TraesCS2D03G0908200.2,TraesCS2D02G399800.2,W01
TraesCS2D03G0908800.1,TraesCS2D02G400200.1,W01
TraesCS2D03G0910600.1,TraesCS2D02G400900.1,W01
TraesCS2D03G0911400.1,TraesCS2D02G401300.1,W01
TraesCS2D03G0916400.1,TraesCS2D02G404100.1,W01
TraesCS2D03G0916500.1,TraesCS2D02G404200.1,W01
TraesCS2D03G0916700.1,TraesCS2D02G404400.1,W01
TraesCS2D03G0917300.1,TraesCS2D02G404700.1,W01
TraesCS2D03G0918800.1,TraesCS2D02G405300.2,W01
TraesCS2D03G0918900.1,TraesCS2D02G405400.1,W01
TraesCS2D03G0920900.1,TraesCS2D02G406200.1,W01
TraesCS2D03G0924800.1,TraesCS2D02G408600.1,W01
TraesCS2D03G0926300.1,TraesCS2D02G409200.1,W01
TraesCS2D03G0926500.1,TraesCS2D02G409400.1,W01
TraesCS2D03G0927000.1,TraesCS2D02G409600.1,W01
TraesCS2D03G0927900.1,TraesCS2D02G410000.1,W01
TraesCS2D03G0928100.1,TraesCS2D02G410100.1,W01
TraesCS2D03G0929300.1,TraesCS2D02G410900.1,W01
TraesCS2D03G0930600.1,TraesCS2D02G411900.1,W01
TraesCS2D03G0930700.1,TraesCS2D02G412000.1,W01
TraesCS2D03G0931400.1,TraesCS2D02G412400.1,W01
TraesCS2D03G0931800.2,TraesCS2D02G412600.1,W01
TraesCS2D03G0932000.1,TraesCS2D02G412700.1,W01
TraesCS2D03G0932300.1,TraesCS2D02G412900.1,W01
TraesCS2D03G0932800.1,TraesCS2D02G413400.1,W01
TraesCS2D03G0932900.1,TraesCS2D02G413500.1,W01
TraesCS2D03G0933100.1,TraesCS2D02G413600.1,W01
TraesCS2D03G0933200.1,TraesCS2D02G413700.1,W01
TraesCS2D03G0933500.1,TraesCS2D02G414000.1,W01
TraesCS2D03G0933600.1,TraesCS2D02G414100.1,W01
TraesCS2D03G0933800.1,TraesCS2D02G414200.1,W01
TraesCS2D03G0936800.1,TraesCS2D02G415500.1,W01
TraesCS2D03G0937400.1,TraesCS2D02G415800.1,W01
TraesCS2D03G0938200.1,TraesCS2D02G416200.1,W01
TraesCS2D03G0940000.1,TraesCS2D02G417000.1,W01
TraesCS2D03G0940700.1,TraesCS2D02G417300.1,W01
TraesCS2D03G0941200.1,TraesCS2D02G417500.1,W01
TraesCS2D03G0941800.1,TraesCS2D02G417900.1,W01
TraesCS2D03G0944600.1,TraesCS2D02G419300.1,W01
TraesCS2D03G0944700.1,TraesCS2D02G419400.1,W01
TraesCS2D03G0944800.1,TraesCS2D02G419500.1,W01
TraesCS2D03G0946500.1,TraesCS2D02G419900.1,W01
TraesCS2D03G0948800.1,TraesCS2D02G420700.1,W01
TraesCS2D03G0950200.1,TraesCS2D02G420800.1,W01
TraesCS2D03G0950800.1,TraesCS2D02G421100.1,W01
TraesCS2D03G0950900.1,TraesCS2D02G421200.1,W01
TraesCS2D03G0951100.1,TraesCS2D02G421400.1,W01
TraesCS2D03G0951800.1,TraesCS2D02G421800.1,W01
TraesCS2D03G0952800.1,TraesCS2D02G422000.1,W01
TraesCS2D03G0953100.1,TraesCS2D02G422200.1,W01
TraesCS2D03G0953500.1,TraesCS2D02G422600.1,W01
TraesCS2D03G0953600.1,TraesCS2D02G422700.1,W01
TraesCS2D03G0954300.1,TraesCS2D02G422800.1,W01
TraesCS2D03G0955600.1,TraesCS2D02G423200.1,W01
TraesCS2D03G0956500.1,TraesCS2D02G423900.1,W01
TraesCS2D03G0960600.1,TraesCS2D02G426100.1,W01
TraesCS2D03G0960800.1,TraesCS2D02G426200.1,W01
TraesCS2D03G0961200.1,TraesCS2D02G426500.1,W01
TraesCS2D03G0964600.1,TraesCS2D02G427900.1,W01
TraesCS2D03G0966300.1,TraesCS2D02G428800.1,W01
TraesCS2D03G0968000.1,TraesCS2D02G429500.1,W01
TraesCS2D03G0968100.1,TraesCS2D02G429600.1,W01
TraesCS2D03G0968600.1,TraesCS2D02G429900.1,W01
TraesCS2D03G0970500.1,TraesCS2D02G430900.1,W01
TraesCS2D03G0973900.1,TraesCS2D02G432000.1,W01
TraesCS2D03G0974300.1,TraesCS2D02G432400.1,W01
TraesCS2D03G0975000.1,TraesCS2D02G433000.1,W01
TraesCS2D03G0975200.1,TraesCS2D02G433200.1,W01
TraesCS2D03G0975300.1,TraesCS2D02G433300.1,W01
TraesCS2D03G0976100.1,TraesCS2D02G433600.1,W01
TraesCS2D03G0976300.1,TraesCS2D02G433800.1,W01
TraesCS2D03G0976500.1,TraesCS2D02G434000.1,W01
TraesCS2D03G0977000.1,TraesCS2D02G434300.1,W01
TraesCS2D03G0977800.1,TraesCS2D02G434500.1,W01
TraesCS2D03G0977900.1,TraesCS2D02G434600.1,W01
TraesCS2D03G0978300.1,TraesCS2D02G435000.1,W01
TraesCS2D03G0978500.1,TraesCS2D02G435200.1,W01
TraesCS2D03G0979400.1,TraesCS2D02G435600.1,W01
TraesCS2D03G0979800.1,TraesCS2D02G436000.1,W01
TraesCS2D03G0982400.1,TraesCS2D02G437600.1,W01
TraesCS2D03G0982600.1,TraesCS2D02G437700.1,W01
TraesCS2D03G0983100.1,TraesCS2D02G438200.1,W01
TraesCS2D03G0983200.1,TraesCS2D02G438300.1,W01
TraesCS2D03G0983300.1,TraesCS2D02G438400.1,W01
TraesCS2D03G0983500.1,TraesCS2D02G438500.1,W01
TraesCS2D03G0983900.1,TraesCS2D02G438700.1,W01
TraesCS2D03G0984100.1,TraesCS2D02G438900.1,W01
TraesCS2D03G0984400.1,TraesCS2D02G439200.1,W01
TraesCS2D03G0986400.1,TraesCS2D02G439800.1,W01
TraesCS2D03G0988700.1,TraesCS2D02G440700.1,W01
TraesCS2D03G0988800.1,TraesCS2D02G440800.1,W01
TraesCS2D03G0989000.1,TraesCS2D02G440900.1,W01
TraesCS2D03G0989900.1,TraesCS2D02G441300.1,W01
TraesCS2D03G0990900.1,TraesCS2D02G441600.1,W01
TraesCS2D03G0991900.1,TraesCS2D02G442100.1,W01
TraesCS2D03G0992300.1,TraesCS2D02G442500.1,W01
TraesCS2D03G0992600.1,TraesCS2D02G442800.1,W01
TraesCS2D03G0992800.1,TraesCS2D02G442900.1,W01
TraesCS2D03G0993800.1,TraesCS2D02G443200.1,W01
TraesCS2D03G0996400.1,TraesCS2D02G444000.1,W01
TraesCS2D03G0997000.1,TraesCS2D02G444400.1,W01
TraesCS2D03G0997500.1,TraesCS2D02G444900.1,W01
TraesCS2D03G0997700.1,TraesCS2D02G445100.1,W01
TraesCS2D03G0998300.1,TraesCS2D02G445400.1,W01
TraesCS2D03G0998700.1,TraesCS2D02G445600.1,W01
TraesCS2D03G0999400.1,TraesCS2D02G445800.1,W01
TraesCS2D03G1001000.1,TraesCS2D02G446900.1,W01
TraesCS2D03G1002600.1,TraesCS2D02G447500.1,W01
TraesCS2D03G1003300.1,TraesCS2D02G447800.1,W01
TraesCS2D03G1003600.1,TraesCS2D02G447900.1,W01
TraesCS2D03G1005400.1,TraesCS2D02G448500.1,W01
TraesCS2D03G1008500.1,TraesCS2D02G450100.1,W01
TraesCS2D03G1009100.1,TraesCS2D02G450400.1,W01
TraesCS2D03G1011100.1,TraesCS2D02G450800.1,W01
TraesCS2D03G1013200.1,TraesCS2D02G452100.1,W01
TraesCS2D03G1013500.1,TraesCS2D02G452300.1,W01
TraesCS2D03G1015600.1,TraesCS2D02G453600.1,W01
TraesCS2D03G1015800.1,TraesCS2D02G453700.1,W01
TraesCS2D03G1016000.1,TraesCS2D02G453800.1,W01
TraesCS2D03G1016500.1,TraesCS2D02G454000.1,W01
TraesCS2D03G1016600.1,TraesCS2D02G454100.1,W01
TraesCS2D03G1017400.1,TraesCS2D02G454700.1,W01
TraesCS2D03G1017900.1,TraesCS2D02G454900.1,W01
TraesCS2D03G1018200.1,TraesCS2D02G455000.1,W01
TraesCS2D03G1018500.1,TraesCS2D02G455300.1,W01
TraesCS2D03G1018900.1,TraesCS2D02G455400.1,W01
TraesCS2D03G1019000.1,TraesCS2D02G455500.1,W01
TraesCS2D03G1019200.1,TraesCS2D02G455700.1,W01
TraesCS2D03G1019700.1,TraesCS2D02G456100.1,W01
TraesCS2D03G1021600.1,TraesCS2D02G457000.1,W01
TraesCS2D03G1021800.1,TraesCS2D02G457100.1,W01
TraesCS2D03G1022600.1,TraesCS2D02G457700.1,W01
TraesCS2D03G1022700.1,TraesCS2D02G457800.1,W01
TraesCS2D03G1022800.1,TraesCS2D02G457900.1,W01
TraesCS2D03G1023000.1,TraesCS2D02G458100.1,W01
TraesCS2D03G1027600.1,TraesCS2D02G460400.1,W01
TraesCS2D03G1028900.1,TraesCS2D02G461000.1,W01
TraesCS2D03G1029800.1,TraesCS2D02G461400.1,W01
TraesCS2D03G1031600.1,TraesCS2D02G462200.1,W01
TraesCS2D03G1033300.1,TraesCS2D02G463000.1,W01
TraesCS2D03G1034200.1,TraesCS2D02G463500.1,W01
TraesCS2D03G1034300.1,TraesCS2D02G463600.1,W01
TraesCS2D03G1034400.1,TraesCS2D02G463700.1,W01
TraesCS2D03G1034600.1,TraesCS2D02G463900.1,W01
TraesCS2D03G1039000.1,TraesCS2D02G465300.1,W01
TraesCS2D03G1039100.1,TraesCS2D02G465400.1,W01
TraesCS2D03G1039400.1,TraesCS2D02G465500.1,W01
TraesCS2D03G1040400.1,TraesCS2D02G466000.1,W01
TraesCS2D03G1040500.1,TraesCS2D02G466100.1,W01
TraesCS2D03G1040700.1,TraesCS2D02G466300.1,W01
TraesCS2D03G1041200.1,TraesCS2D02G466400.1,W01
TraesCS2D03G1041200.2,TraesCS2D02G466400.2,W01
TraesCS2D03G1041600.1,TraesCS2D02G466600.1,W01
TraesCS2D03G1042700.1,TraesCS2D02G467200.1,W01
TraesCS2D03G1043900.1,TraesCS2D02G467600.1,W01
TraesCS2D03G1044600.1,TraesCS2D02G467800.1,W01
TraesCS2D03G1044700.1,TraesCS2D02G467900.1,W01
TraesCS2D03G1045500.1,TraesCS2D02G468100.1,W01
TraesCS2D03G1045900.1,TraesCS2D02G468200.1,W01
TraesCS2D03G1046900.1,TraesCS2D02G468300.1,W01
TraesCS2D03G1048500.1,TraesCS2D02G468800.1,W01
TraesCS2D03G1049300.1,TraesCS2D02G469200.1,W01
TraesCS2D03G1051700.1,TraesCS2D02G470500.1,W01
TraesCS2D03G1051800.1,TraesCS2D02G470600.1,W01
TraesCS2D03G1052500.1,TraesCS2D02G470700.1,W01
TraesCS2D03G1053300.1,TraesCS2D02G471000.1,W01
TraesCS2D03G1053400.1,TraesCS2D02G471100.1,W01
TraesCS2D03G1053900.1,TraesCS2D02G471400.1,W01
TraesCS2D03G1054000.1,TraesCS2D02G471500.1,W01
TraesCS2D03G1058400.1,TraesCS2D02G473300.1,W01
TraesCS2D03G1059100.1,TraesCS2D02G473500.1,W01
TraesCS2D03G1059500.1,TraesCS2D02G473900.1,W01
TraesCS2D03G1059600.1,TraesCS2D02G474000.1,W01
TraesCS2D03G1061000.1,TraesCS2D02G475000.1,W01
TraesCS2D03G1061100.1,TraesCS2D02G474900.1,W01
TraesCS2D03G1063000.1,TraesCS2D02G475500.1,W01
TraesCS2D03G1064600.1,TraesCS2D02G476100.1,W01
TraesCS2D03G1067100.1,TraesCS2D02G477200.1,W01
TraesCS2D03G1068600.1,TraesCS2D02G478200.1,W01
TraesCS2D03G1070000.1,TraesCS2D02G479000.1,W01
TraesCS2D03G1070500.1,TraesCS2D02G479400.1,W01
TraesCS2D03G1070600.1,TraesCS2D02G479500.1,W01
TraesCS2D03G1070700.1,TraesCS2D02G479600.1,W01
TraesCS2D03G1071100.1,TraesCS2D02G479900.1,W01
TraesCS2D03G1072100.1,TraesCS2D02G480100.1,W01
TraesCS2D03G1072300.1,TraesCS2D02G480200.1,W01
TraesCS2D03G1073100.1,TraesCS2D02G480400.1,W01
TraesCS2D03G1074200.1,TraesCS2D02G480600.1,W01
TraesCS2D03G1074500.1,TraesCS2D02G480700.1,W01
TraesCS2D03G1074800.1,TraesCS2D02G481000.1,W01
TraesCS2D03G1074900.1,TraesCS2D02G481100.1,W01
TraesCS2D03G1077200.1,TraesCS2D02G482100.1,W01
TraesCS2D03G1077700.1,TraesCS2D02G482600.1,W01
TraesCS2D03G1078000.1,TraesCS2D02G482700.1,W01
TraesCS2D03G1078100.1,TraesCS2D02G482800.1,W01
TraesCS2D03G1078400.1,TraesCS2D02G483100.1,W01
TraesCS2D03G1081100.1,TraesCS2D02G484600.1,W01
TraesCS2D03G1083100.1,TraesCS2D02G485500.1,W01
TraesCS2D03G1084600.1,TraesCS2D02G486200.1,W01
TraesCS2D03G1084700.1,TraesCS2D02G486300.1,W01
TraesCS2D03G1087000.1,TraesCS2D02G487000.1,W01
TraesCS2D03G1088100.1,TraesCS2D02G487300.1,W01
TraesCS2D03G1089100.1,TraesCS2D02G487700.1,W01
TraesCS2D03G1090600.1,TraesCS2D02G488200.1,W01
TraesCS2D03G1091300.1,TraesCS2D02G488700.1,W01
TraesCS2D03G1093700.1,TraesCS2D02G489900.1,W01
TraesCS2D03G1095300.1,TraesCS2D02G490600.1,W01
TraesCS2D03G1095400.1,TraesCS2D02G490700.1,W01
TraesCS2D03G1095500.1,TraesCS2D02G490800.1,W01
TraesCS2D03G1098200.1,TraesCS2D02G492200.1,W01
TraesCS2D03G1098900.1,TraesCS2D02G492500.1,W01
TraesCS2D03G1100800.1,TraesCS2D02G493500.1,W01
TraesCS2D03G1101000.1,TraesCS2D02G493600.1,W01
TraesCS2D03G1107100.1,TraesCS2D02G495800.1,W01
TraesCS2D03G1107300.1,TraesCS2D02G496000.1,W01
TraesCS2D03G1107800.1,TraesCS2D02G496500.1,W01
TraesCS2D03G1108500.1,TraesCS2D02G496900.1,W01
TraesCS2D03G1109000.1,TraesCS2D02G497000.1,W01
TraesCS2D03G1111000.1,TraesCS2D02G498300.2,W01
TraesCS2D03G1112100.1,TraesCS2D02G499000.1,W01
TraesCS2D03G1112300.1,TraesCS2D02G499100.1,W01
TraesCS2D03G1112600.1,TraesCS2D02G499200.1,W01
TraesCS2D03G1113200.1,TraesCS2D02G499600.1,W01
TraesCS2D03G1113400.1,TraesCS2D02G499800.1,W01
TraesCS2D03G1115500.1,TraesCS2D02G500400.1,W01
TraesCS2D03G1115800.1,TraesCS2D02G500600.1,W01
TraesCS2D03G1116000.1,TraesCS2D02G500800.1,W01
TraesCS2D03G1116100.1,TraesCS2D02G500900.1,W01
TraesCS2D03G1116500.1,TraesCS2D02G501000.1,W01
TraesCS2D03G1116600.1,TraesCS2D02G501100.1,W01
TraesCS2D03G1117600.1,TraesCS2D02G501700.1,W01
TraesCS2D03G1118400.1,TraesCS2D02G502200.1,W01
TraesCS2D03G1118600.1,TraesCS2D02G502400.1,W01
TraesCS2D03G1119800.1,TraesCS2D02G503000.1,W01
TraesCS2D03G1122200.1,TraesCS2D02G503700.1,W01
TraesCS2D03G1122300.1,TraesCS2D02G503800.1,W01
TraesCS2D03G1124100.1,TraesCS2D02G504500.1,W01
TraesCS2D03G1124600.1,TraesCS2D02G504600.1,W01
TraesCS2D03G1124900.1,TraesCS2D02G504800.1,W01
TraesCS2D03G1125400.1,TraesCS2D02G504900.1,W01
TraesCS2D03G1126200.1,TraesCS2D02G505300.1,W01
TraesCS2D03G1127500.1,TraesCS2D02G505900.1,W01
TraesCS2D03G1129000.1,TraesCS2D02G506200.1,W01
TraesCS2D03G1129500.1,TraesCS2D02G506700.1,W01
TraesCS2D03G1131400.1,TraesCS2D02G507100.1,W01
TraesCS2D03G1132600.1,TraesCS2D02G507500.1,W01
TraesCS2D03G1132800.1,TraesCS2D02G507600.1,W01
TraesCS2D03G1134200.1,TraesCS2D02G508600.1,W01
TraesCS2D03G1136200.1,TraesCS2D02G509800.1,W01
TraesCS2D03G1137800.1,TraesCS2D02G510600.1,W01
TraesCS2D03G1141500.1,TraesCS2D02G512600.1,W01
TraesCS2D03G1142300.1,TraesCS2D02G512800.1,W01
TraesCS2D03G1147000.1,TraesCS2D02G513800.1,W01
TraesCS2D03G1147100.1,TraesCS2D02G513900.1,W01
TraesCS2D03G1150300.1,TraesCS2D02G515800.1,W01
TraesCS2D03G1152200.1,TraesCS2D02G516100.1,W01
TraesCS2D03G1153100.1,TraesCS2D02G516300.1,W01
TraesCS2D03G1156000.1,TraesCS2D02G517700.1,W01
TraesCS2D03G1156500.1,TraesCS2D02G518100.1,W01
TraesCS2D03G1157500.1,TraesCS2D02G518800.1,W01
TraesCS2D03G1159000.2,TraesCS2D02G519500.2,W01
TraesCS2D03G1159400.1,TraesCS2D02G519800.1,W01
TraesCS2D03G1160400.1,TraesCS2D02G520400.1,W01
TraesCS2D03G1161200.1,TraesCS2D02G520900.1,W01
TraesCS2D03G1162000.1,TraesCS2D02G521300.1,W01
TraesCS2D03G1162600.1,TraesCS2D02G521400.1,W01
TraesCS2D03G1162700.1,TraesCS2D02G521500.1,W01
TraesCS2D03G1165600.1,TraesCS2D02G522500.1,W01
TraesCS2D03G1166000.1,TraesCS2D02G522800.1,W01
TraesCS2D03G1169900.1,TraesCS2D02G524500.1,W01
TraesCS2D03G1170600.1,TraesCS2D02G524900.1,W01
TraesCS2D03G1170700.1,TraesCS2D02G525000.1,W01
TraesCS2D03G1171600.1,TraesCS2D02G525500.1,W01
TraesCS2D03G1171700.1,TraesCS2D02G525600.2,W01
TraesCS2D03G1173500.1,TraesCS2D02G526300.1,W01
TraesCS2D03G1173900.1,TraesCS2D02G526500.1,W01
TraesCS2D03G1174300.1,TraesCS2D02G526800.1,W01
TraesCS2D03G1174400.1,TraesCS2D02G526900.1,W01
TraesCS2D03G1176000.1,TraesCS2D02G528100.1,W01
TraesCS2D03G1176800.1,TraesCS2D02G528300.1,W01
TraesCS2D03G1179200.1,TraesCS2D02G528700.1,W01
TraesCS2D03G1179300.1,TraesCS2D02G528800.1,W01
TraesCS2D03G1179600.1,TraesCS2D02G529100.1,W01
TraesCS2D03G1179800.1,TraesCS2D02G529200.1,W01
TraesCS2D03G1181100.1,TraesCS2D02G530100.1,W01
TraesCS2D03G1182700.1,TraesCS2D02G530600.1,W01
TraesCS2D03G1182900.1,TraesCS2D02G530700.1,W01
TraesCS2D03G1183200.1,TraesCS2D02G531000.1,W01
TraesCS2D03G1184700.1,TraesCS2D02G531400.1,W01
TraesCS2D03G1185200.1,TraesCS2D02G531500.1,W01
TraesCS2D03G1185600.1,TraesCS2D02G531700.1,W01
TraesCS2D03G1186000.1,TraesCS2D02G531819.1,W01
TraesCS2D03G1186700.1,TraesCS2D02G532100.1,W01
TraesCS2D03G1186900.1,TraesCS2D02G532200.1,W01
TraesCS2D03G1187000.1,TraesCS2D02G532300.1,W01
TraesCS2D03G1187100.1,TraesCS2D02G532400.1,W01
TraesCS2D03G1187200.1,TraesCS2D02G532500.1,W01
TraesCS2D03G1187300.1,TraesCS2D02G532600.1,W01
TraesCS2D03G1187400.1,TraesCS2D02G532700.1,W01
TraesCS2D03G1188500.1,TraesCS2D02G533300.1,W01
TraesCS2D03G1189600.1,TraesCS2D02G534100.1,W01
TraesCS2D03G1190300.2,TraesCS2D02G534600.1,W01
TraesCS2D03G1191200.1,TraesCS2D02G535400.1,W01
TraesCS2D03G1192500.1,TraesCS2D02G536100.1,W01
TraesCS2D03G1193400.1,TraesCS2D02G536600.1,W01
TraesCS2D03G1194800.1,TraesCS2D02G537200.1,W01
TraesCS2D03G1196600.1,TraesCS2D02G538300.1,W01
TraesCS2D03G1196900.1,TraesCS2D02G538600.1,W01
TraesCS2D03G1197700.1,TraesCS2D02G539300.1,W01
TraesCS2D03G1199300.1,TraesCS2D02G539700.1,W01
TraesCS2D03G1199400.1,TraesCS2D02G539800.1,W01
TraesCS2D03G1201300.1,TraesCS2D02G541000.1,W01
TraesCS2D03G1201800.1,TraesCS2D02G541300.1,W01
TraesCS2D03G1202000.1,TraesCS2D02G541500.1,W01
TraesCS2D03G1206700.1,TraesCS2D02G543700.1,W01
TraesCS2D03G1207700.1,TraesCS2D02G544200.1,W01
TraesCS2D03G1207800.1,TraesCS2D02G544300.1,W01
TraesCS2D03G1207900.1,TraesCS2D02G544400.1,W01
TraesCS2D03G1208800.1,TraesCS2D02G545000.1,W01
TraesCS2D03G1209100.1,TraesCS2D02G545100.1,W01
TraesCS2D03G1209200.1,TraesCS2D02G545200.1,W01
TraesCS2D03G1210300.1,TraesCS2D02G545600.1,W01
TraesCS2D03G1210500.1,TraesCS2D02G545700.1,W01
TraesCS2D03G1212000.1,TraesCS2D02G546100.1,W01
TraesCS2D03G1212800.1,TraesCS2D02G546300.1,W01
TraesCS2D03G1214100.1,TraesCS2D02G547200.1,W01
TraesCS2D03G1216000.1,TraesCS2D02G547900.1,W01
TraesCS2D03G1216100.1,TraesCS2D02G548000.1,W01
TraesCS2D03G1216700.1,TraesCS2D02G548300.1,W01
TraesCS2D03G1217700.1,TraesCS2D02G548900.1,W01
TraesCS2D03G1217900.1,TraesCS2D02G549100.1,W01
TraesCS2D03G1218200.1,TraesCS2D02G549200.1,W01
TraesCS2D03G1221300.1,TraesCS2D02G550000.1,W01
TraesCS2D03G1221900.1,TraesCS2D02G550100.1,W01
TraesCS2D03G1224700.1,TraesCS2D02G551200.1,W01
TraesCS2D03G1225800.1,TraesCS2D02G551300.1,W01
TraesCS2D03G1225900.1,TraesCS2D02G551400.1,W01
TraesCS2D03G1227200.1,TraesCS2D02G551800.1,W01
TraesCS2D03G1227300.1,TraesCS2D02G551900.1,W01
TraesCS2D03G1227600.1,TraesCS2D02G552000.1,W01
TraesCS2D03G1229200.1,TraesCS2D02G552500.1,W01
TraesCS2D03G1230000.1,TraesCS2D02G552800.1,W01
TraesCS2D03G1230600.1,TraesCS2D02G553200.1,W01
TraesCS2D03G1231000.1,TraesCS2D02G553300.1,W01
TraesCS2D03G1231500.1,TraesCS2D02G553400.1,W01
TraesCS2D03G1231800.1,TraesCS2D02G553600.1,W01
TraesCS2D03G1233800.1,TraesCS2D02G554100.1,W01
TraesCS2D03G1233900.1,TraesCS2D02G554200.1,W01
TraesCS2D03G1235400.1,TraesCS2D02G554600.1,W01
TraesCS2D03G1235800.1,TraesCS2D02G554700.1,W01
TraesCS2D03G1236900.1,TraesCS2D02G555200.1,W01
TraesCS2D03G1237000.1,TraesCS2D02G555300.1,W01
TraesCS2D03G1237300.1,TraesCS2D02G555400.1,W01
TraesCS2D03G1238300.1,TraesCS2D02G556000.1,W01
TraesCS2D03G1242600.1,TraesCS2D02G557400.1,W01
TraesCS2D03G1244400.1,TraesCS2D02G558200.1,W01
TraesCS2D03G1244700.1,TraesCS2D02G558500.1,W01
TraesCS2D03G1245300.1,TraesCS2D02G558800.1,W01
TraesCS2D03G1245900.1,TraesCS2D02G559200.1,W01
TraesCS2D03G1246000.1,TraesCS2D02G559300.1,W01
TraesCS2D03G1246200.1,TraesCS2D02G559500.1,W01
TraesCS2D03G1247000.1,TraesCS2D02G559700.1,W01
TraesCS2D03G1249400.1,TraesCS2D02G560200.1,W01
TraesCS2D03G1251700.1,TraesCS2D02G560800.1,W01
TraesCS2D03G1255200.1,TraesCS2D02G562500.1,W01
TraesCS2D03G1255800.1,TraesCS2D02G562800.1,W01
TraesCS2D03G1255900.1,TraesCS2D02G562900.1,W01
TraesCS2D03G1256000.1,TraesCS2D02G563000.1,W01
TraesCS2D03G1257100.1,TraesCS2D02G563600.1,W01
TraesCS2D03G1258100.1,TraesCS2D02G563800.1,W01
TraesCS2D03G1258300.1,TraesCS2D02G564000.1,W01
TraesCS2D03G1261300.1,TraesCS2D02G564700.1,W01
TraesCS2D03G1262100.1,TraesCS2D02G564900.1,W01
TraesCS2D03G1262500.1,TraesCS2D02G565200.1,W01
TraesCS2D03G1262600.1,TraesCS2D02G565300.1,W01
TraesCS2D03G1262700.1,TraesCS2D02G565400.1,W01
TraesCS2D03G1262900.1,TraesCS2D02G565500.1,W01
TraesCS2D03G1263900.1,TraesCS2D02G599500.1.mrna1,W01
TraesCS2D03G1264300.1,TraesCS2D02G599600.1,W01
TraesCS2D03G1266000.2,TraesCS2D02G600700.1,W01
TraesCS2D03G1266100.1,TraesCS2D02G600800.1,W01
TraesCS2D03G1266500.1,TraesCS2D02G601100.1,W01
TraesCS2D03G1267900.1,TraesCS2D02G593400.1,W01
TraesCS2D03G1268100.1,TraesCS2D02G593600.1,W01
TraesCS2D03G1268200.1,TraesCS2D02G593700.1,W01
TraesCS2D03G1268600.1,TraesCS2D02G594100.1,W01
TraesCS2D03G1269200.1,TraesCS2D02G594500.1,W01
TraesCS2D03G1270200.1,TraesCS2D02G595000.1,W01
TraesCS2D03G1287800.1,TraesCS2D02G590300.1,W01
TraesCS2D03G1290700.1,TraesCS2D02G589100.1,W01
TraesCS2D03G1290800.1,TraesCS2D02G589000.1,W01
TraesCS2D03G1293000.1,TraesCS2D02G588000.1,W01
TraesCS2D03G1296200.1,TraesCS2D02G587300.1,W01
TraesCS2D03G1296400.1,TraesCS2D02G587100.1,W01
TraesCS2D03G1300100.1,TraesCS2D02G585100.1,W01
TraesCS2D03G1305600.1,TraesCS2D02G583000.1,W01
TraesCS2D03G1306800.1,TraesCS2D02G582300.1,W01
TraesCS2D03G1306900.1,TraesCS2D02G582200.1,W01
TraesCS2D03G1310200.1,TraesCS2D02G580900.1,W01
TraesCS2D03G1316200.1,TraesCS2D02G578600.1,W01
TraesCS2D03G1316300.1,TraesCS2D02G578500.1,W01
TraesCS2D03G1321700.1,TraesCS2D02G576800.1,W01
TraesCS2D03G1329800.1,TraesCS2D02G572700.1,W01
TraesCS2D03G1330600.1,TraesCS2D02G572300.1,W01
TraesCS2D03G1331600.1,TraesCS2D02G571700.1,W01
TraesCS2D03G1332800.1,TraesCS2D02G570900.1,W01
TraesCS2D03G1334300.1,TraesCS2D02G569800.1,W01
TraesCS2D03G1338800.1,TraesCS2D02G568400.1,W01
TraesCS2D03G1341900.1,TraesCS2D02G567200.1,W01
TraesCS2D03G1343100.1,TraesCS2D02G566500.1,W01
TraesCS3A03G0000200.1,TraesCS3A02G001500.1,W01
TraesCS3A03G0002400.1,TraesCS3A02G001200.1,W01
TraesCS3A03G0002600.1,TraesCS3A02G001100.1,W01
TraesCS3A03G0002700.1,TraesCS3A02G000900.3,W01
TraesCS3A03G0008400.1,TraesCS3A02G003800.1,W01
TraesCS3A03G0008500.1,TraesCS3A02G003900.1,W01
TraesCS3A03G0014600.1,TraesCS3A02G005900.1,W01
TraesCS3A03G0014800.1,TraesCS3A02G006100.1,W01
TraesCS3A03G0015300.1,TraesCS3A02G006400.1,W01
TraesCS3A03G0016400.1,TraesCS3A02G007100.1,W01
TraesCS3A03G0016700.1,TraesCS3A02G007200.1,W01
