"","logFC","logCPM","PValue","FDR"
"FGRAMPH1_01T00807",-0.960209616959446,4.05053708822944,0.0108193817709396,0.0182321132983316
"FGRAMPH1_01T00809",2.16412752869487,6.14812531834607,1.01166430394059e-10,4.96484221957338e-10
"FGRAMPH1_01T00813",2.22854367200196,6.55892798128708,7.00370733120655e-06,1.9463423587361e-05
"FGRAMPH1_01T00817",-2.4591313319876,3.27809425965987,4.41648260901862e-05,0.000109165267040307
"FGRAMPH1_01T00819",-1.61714505670526,4.6177446445255,2.63370106544775e-08,9.98059190430274e-08
"FGRAMPH1_01T00823",0.960786951444536,9.3399083418341,0.0183364351903292,0.0296267034960537
"FGRAMPH1_01T00825",1.1497457344332,2.31383493639356,0.0190756571179199,0.0307201170424497
"FGRAMPH1_01T00827",7.35805052064887,2.47001280247658,5.95564520338696e-23,9.28672366066137e-22
"FGRAMPH1_01T00829",1.10884774454166,3.49337433229797,0.00640632280586259,0.0113225262698886
"FGRAMPH1_01T00833",-3.75004938618968,8.86258768394464,6.69333471984582e-18,6.56963988496686e-17
"FGRAMPH1_01T00839",-1.47925003863546,5.93408153019228,0.000273581256772286,0.000602754409266883
"FGRAMPH1_01T00841",-0.667534712789178,6.63704345205279,0.0140271841921931,0.0231602379995135
"FGRAMPH1_01T00849",-1.84397654493206,7.53746821195706,5.65479127989981e-06,1.58792488356392e-05
"FGRAMPH1_01T00853",-0.893250007474948,5.78144561503836,0.00511096379794347,0.00918516218101727
"FGRAMPH1_01T00855",-2.14267002768486,5.65315927787323,1.87525133862316e-09,8.04788956358248e-09
"FGRAMPH1_01T00857",1.52294023592008,4.34571419796631,3.93426748292812e-05,9.78237658599736e-05
"FGRAMPH1_01T00865",1.56535566728667,4.51309014749642,0.000261918293893651,0.00057791039835708
"FGRAMPH1_01T00867",-1.69265699923472,9.64539429615708,0.00116613412055475,0.00233830228121202
"FGRAMPH1_01T00869",-3.20687376393021,4.37243826256099,2.92654792548919e-05,7.42134535734207e-05
"FGRAMPH1_01T00871",1.55373157285112,5.53312771840802,1.43838772561367e-05,3.82753071543638e-05
"FGRAMPH1_01T00873",-1.57440622385763,5.96631245819285,6.88324973668275e-07,2.19506580632183e-06
"FGRAMPH1_01T00875",-1.56986915374637,5.03214900599109,1.56802316936238e-05,4.14822412668486e-05
"FGRAMPH1_01T00877",-1.60103411692728,3.035504363179,6.65753255932992e-05,0.000160095985217809
"FGRAMPH1_01T00879",-1.73557699531898,5.22206766423222,5.44049781917099e-06,1.53103627439446e-05
"FGRAMPH1_01T00881",2.53121635313424,5.15527606251629,3.71369159845474e-08,1.38822276508153e-07
"FGRAMPH1_01T00883",-1.54865923669173,6.20027183082623,8.91406811751671e-09,3.56528649516733e-08
"FGRAMPH1_01T00885",-4.23863575841964,7.29618341316319,3.89839109409081e-41,3.23721158868826e-39
"FGRAMPH1_01T00897",-5.06521899005403,0.303335439911342,9.4413242325297e-08,3.35431495568619e-07
"FGRAMPH1_01T00899",-2.89338042918817,5.76741107561904,8.56029105042068e-15,6.23963841980853e-14
"FGRAMPH1_01T00901",-1.79417693216885,2.34528657147394,0.00186537849442525,0.00362104919984626
"FGRAMPH1_01T00903",-2.52931629915458,3.74597937863921,3.74117995653375e-06,1.08042964077319e-05
"FGRAMPH1_01T00909",1.62144454266377,5.58666081201404,0.000369592424704838,0.000800299159703378
"FGRAMPH1_01T00921",2.04846949518884,1.17207530300223,0.0171931560071946,0.0278863418573452
"FGRAMPH1_01T00927",1.06802512684036,7.50808643342267,0.00236482068589532,0.0045184658211327
"FGRAMPH1_01T00931",-2.67118298455603,4.92019315895896,2.39625551590703e-07,8.08514074909232e-07
"FGRAMPH1_01T00933",1.82184650670198,7.43465305213805,1.81859397812983e-05,4.75936688173396e-05
"FGRAMPH1_01T00935",2.07250912302554,2.10097207120838,3.57361623845092e-05,8.94301523628605e-05
"FGRAMPH1_01T00939",-1.83044314524655,5.93767027388435,4.11894838715791e-09,1.70207570990652e-08
"FGRAMPH1_01T00941",3.20600858511443,6.46298982457446,6.29375476887194e-17,5.62833813219719e-16
"FGRAMPH1_01T00943",1.09792900144615,3.64061531006922,0.00061446059805792,0.00128684972727783
"FGRAMPH1_01T00949",1.18068357752311,5.9737635401899,1.16584240850357e-05,3.13982216735467e-05
"FGRAMPH1_01T00951",3.64459977179439,7.32378031935434,3.70003462996503e-16,3.07738174350748e-15
"FGRAMPH1_01T00955",1.6610178219766,4.73567983660312,1.28081239211178e-06,3.93341357753612e-06
"FGRAMPH1_01T00957",-1.20043309839985,4.37014339428567,0.00506961514932795,0.00911711641585053
"FGRAMPH1_01T00961",-1.57700100966978,5.10033614320428,1.7213675835591e-07,5.91483383473853e-07
"FGRAMPH1_01T00965",-5.39649634374692,6.67231430477405,1.27703155394596e-34,5.83475159342207e-33
"FGRAMPH1_01T00967",-3.69887368168584,4.6689073742458,5.14579319724988e-06,1.45357543798125e-05
"FGRAMPH1_01T00981",-2.49077244564845,5.46123310428791,6.66809092265274e-17,5.93772215520984e-16
"FGRAMPH1_01T00985",-1.29082721111031,9.08199255326412,0.000679238274106259,0.00141345864398842
"FGRAMPH1_01T00989",-1.78690131212107,5.02020852411158,0.00046306239615437,0.000987168266292416
"FGRAMPH1_01T00991",-1.28521848743211,8.04553730642287,8.91180789679383e-05,0.00021038864175125
"FGRAMPH1_01T00993",-2.58813182729609,4.99790260577904,1.87750750171633e-06,5.6465538920546e-06
"FGRAMPH1_01T00997",-0.948841561972462,3.73291031332354,0.00718538111361665,0.0125784126039413
"FGRAMPH1_01T00999",-1.85033271276411,5.0931959540983,8.02618337203232e-06,2.21169229975176e-05
"FGRAMPH1_01T01005",1.80691139533018,3.6925694579686,1.35295880529674e-05,3.61214799178867e-05
"FGRAMPH1_01T01007",1.31694339445699,1.50924023902536,0.0139301271525134,0.0230181491466752
"FGRAMPH1_01T01013",0.744635238248864,8.33210260204933,0.0071133785496932,0.0124647931276905
"FGRAMPH1_01T01015",3.63383628166129,6.87253518522039,2.00047691554604e-11,1.04812168088925e-10
"FGRAMPH1_01T01017",1.3742599727729,4.31481130773975,0.00102570525897665,0.00207621476584886
"FGRAMPH1_01T01023",1.36182901322596,4.45640238309255,0.00428597537829116,0.00780985029311396
"FGRAMPH1_01T01025",4.08129068126233,5.39554543091099,3.99551279197329e-14,2.73519279891583e-13
"FGRAMPH1_01T01029",1.46138104452977,8.57807944673062,0.000319540004079133,0.000698422198178392
"FGRAMPH1_01T01035",-1.39093859738219,5.67021108008024,6.700752339439e-05,0.000161061272059615
"FGRAMPH1_01T01037",-1.41364699689738,9.20258186858784,3.58817353864173e-06,1.03939811004453e-05
"FGRAMPH1_01T01041",-1.4610023266257,4.26406517815285,0.00162622019157568,0.00318874472722196
"FGRAMPH1_01T01043",2.15114360266144,6.99095472054961,0.000119389774720361,0.000277347960235155
"FGRAMPH1_01T01045",-0.808778734871625,4.75459672163347,0.0100228474932201,0.0170103898331811
"FGRAMPH1_01T01047",-1.20032722683838,4.10479174711065,0.00805847228857797,0.0139618803701592
"FGRAMPH1_01T01049",3.45063301588046,2.23028943488523,5.37131457098637e-13,3.26744560210642e-12
"FGRAMPH1_01T01051",-4.82098251980894,4.78179543939968,1.29701798931799e-25,2.64021385646577e-24
"FGRAMPH1_01T01055",-1.09854889700338,4.37734825436381,0.00345767477777442,0.00641447716309464
"FGRAMPH1_01T01057",-4.23761992105381,7.09923654935215,5.38692321600056e-14,3.61999856191483e-13
"FGRAMPH1_01T01059",-1.13678135507065,5.4445621735613,0.00189891376990324,0.00368478018814866
"FGRAMPH1_01T01063",6.9323861756922,3.5384795313223,2.20463709135754e-28,5.86949564551499e-27
"FGRAMPH1_01T01069",-0.972475399210702,6.47707338308086,0.00804474662565328,0.0139404080729066
"FGRAMPH1_01T01071",2.01145845553823,6.16695265006028,9.01631503281716e-07,2.83381508526182e-06
"FGRAMPH1_01T01083",-2.21736728822763,9.78849665050789,3.11748746662979e-07,1.0328774972561e-06
"FGRAMPH1_01T01085",1.71092940308958,4.13447933999358,0.0154854160464432,0.0253522051573576
"FGRAMPH1_01T01087",1.96793797698342,5.64815316729803,3.98190257535032e-06,1.14552231635662e-05
"FGRAMPH1_01T01089",-1.15253195511825,3.87511497685976,0.0245368384390169,0.0386093327156879
"FGRAMPH1_01T01091",0.859193821078172,5.63681427516797,0.00311861448407328,0.00582471677023541
"FGRAMPH1_01T01095",1.86812345161308,9.6889130760571,6.2108044640013e-08,2.25324712575747e-07
